timestamp; area; px1; py1; px2; py2; px3; py3; px4; py4;
159; 10818.00; 147.00; 23.00; 42.00; 27.00; 44.00; 128.00; 148.00; 129.00;
160; 10921.00; 147.00; 23.00; 42.00; 27.00; 44.00; 129.00; 147.00; 131.00;
161; 10869.00; 146.00; 23.00; 42.00; 27.00; 44.00; 129.00; 147.00; 131.00;
162; 10817.00; 145.00; 23.00; 42.00; 27.00; 44.00; 129.00; 147.00; 131.00;
163; 10765.50; 146.00; 24.00; 42.00; 28.00; 44.00; 129.00; 147.00; 131.00;
164; 10714.00; 145.00; 24.00; 42.00; 28.00; 44.00; 129.00; 147.00; 131.00;
165; 10663.50; 145.00; 24.00; 42.00; 28.00; 44.00; 129.00; 147.00; 130.00;
166; 10661.50; 145.00; 24.00; 42.00; 28.00; 44.00; 129.00; 146.00; 131.00;
167; 10560.50; 145.00; 24.00; 42.00; 28.00; 44.00; 128.00; 147.00; 129.00;
168; 10611.00; 145.00; 24.00; 42.00; 28.00; 44.00; 128.00; 147.00; 130.00;
169; 10562.50; 144.00; 23.00; 42.00; 29.00; 44.00; 128.00; 147.00; 130.00;
170; 10558.50; 145.00; 23.00; 43.00; 27.00; 46.00; 128.00; 147.00; 130.00;
171; 10610.00; 146.00; 23.00; 43.00; 27.00; 44.00; 127.00; 147.00; 129.00;
172; 10661.00; 146.00; 23.00; 43.00; 26.00; 44.00; 127.00; 147.00; 129.00;
173; 10661.50; 145.00; 22.00; 43.00; 26.00; 44.00; 127.00; 147.00; 129.00;
174; 10661.50; 146.00; 22.00; 43.00; 26.00; 45.00; 127.00; 147.00; 129.00;
175; 10713.00; 146.00; 22.00; 43.00; 26.00; 44.00; 127.00; 147.00; 129.00;
176; 10661.50; 146.00; 22.00; 43.00; 26.00; 45.00; 127.00; 147.00; 129.00;
177; 10661.50; 146.00; 22.00; 43.00; 26.00; 45.00; 127.00; 147.00; 129.00;
178; 10661.50; 146.00; 22.00; 43.00; 26.00; 45.00; 127.00; 147.00; 129.00;
179; 10661.50; 146.00; 22.00; 43.00; 26.00; 45.00; 127.00; 147.00; 129.00;
180; 10661.50; 146.00; 22.00; 43.00; 26.00; 45.00; 127.00; 147.00; 129.00;
181; 10661.50; 146.00; 22.00; 43.00; 26.00; 45.00; 127.00; 147.00; 129.00;
182; 10663.50; 147.00; 22.00; 43.00; 26.00; 46.00; 127.00; 148.00; 128.00;
183; 10764.50; 147.00; 22.00; 43.00; 25.00; 46.00; 127.00; 148.00; 129.00;
184; 10817.00; 147.00; 21.00; 43.00; 25.00; 46.00; 127.00; 148.00; 129.00;
185; 10817.00; 147.00; 21.00; 43.00; 25.00; 46.00; 127.00; 148.00; 129.00;
186; 10972.50; 148.00; 21.00; 43.00; 24.00; 45.00; 127.00; 148.00; 129.00;
187; 11025.00; 148.00; 21.00; 43.00; 24.00; 44.00; 127.00; 148.00; 129.00;
188; 11025.00; 148.00; 21.00; 43.00; 24.00; 44.00; 127.00; 148.00; 129.00;
189; 11079.00; 148.00; 20.00; 42.00; 25.00; 44.00; 127.00; 148.00; 129.00;
190; 11078.50; 148.00; 20.00; 43.00; 23.00; 45.00; 127.00; 149.00; 128.00;
191; 11130.00; 148.00; 20.00; 43.00; 23.00; 44.00; 126.00; 149.00; 129.00;
192; 11130.50; 149.00; 20.00; 43.00; 23.00; 44.00; 126.00; 149.00; 128.00;
